community cards of this round: ['S7', 'C4', 'C7', 'H6', 'HA']
name: baseline1, hole_card: ['H8', 'D6']
name: b10505044, hole_card: ['HK', 'DT']
name: baseline6, hole_card: ['C8', 'S8']
name: b10505044, hole_card: ['HK', 'DT']
name: baseline6, hole_card: ['C8', 'S8']
community cards of this round: ['SA', 'SQ', 'C3', 'C9', 'DK']
name: b10505044, hole_card: ['HQ', 'H7']
name: baseline6, hole_card: ['DQ', 'CT']
name: b10505044, hole_card: ['HQ', 'H7']
name: baseline6, hole_card: ['DQ', 'CT']
name: b10505044, hole_card: ['HQ', 'H7']
name: baseline6, hole_card: ['DQ', 'CT']
community cards of this round: ['H6', 'C3', 'D5', 'D3', 'DT']
name: b10505044, hole_card: ['D8', 'S7']
name: baseline6, hole_card: ['C6', 'S5']
name: b10505044, hole_card: ['D8', 'S7']
name: baseline6, hole_card: ['C6', 'S5']
community cards of this round: ['H4', 'H2', 'S3', 'S8', 'SQ']
name: b10505044, hole_card: ['CK', 'CT']
name: baseline6, hole_card: ['HJ', 'CA']
name: b10505044, hole_card: ['CK', 'CT']
name: baseline6, hole_card: ['HJ', 'CA']
name: b10505044, hole_card: ['CK', 'CT']
name: baseline6, hole_card: ['HJ', 'CA']
community cards of this round: ['HK', 'DJ', 'H2', 'H9', 'C9']
name: b10505044, hole_card: ['H3', 'C6']
name: baseline6, hole_card: ['HT', 'CA']
name: b10505044, hole_card: ['H3', 'C6']
name: baseline6, hole_card: ['HT', 'CA']
community cards of this round: ['DT', 'S8', 'D9', 'DQ', 'D3']
name: b10505044, hole_card: ['S4', 'DJ']
name: baseline6, hole_card: ['H9', 'D5']
name: b10505044, hole_card: ['S4', 'DJ']
name: baseline6, hole_card: ['H9', 'D5']
name: b10505044, hole_card: ['S4', 'DJ']
name: baseline6, hole_card: ['H9', 'D5']
community cards of this round: ['SA', 'H2', 'D6', 'HJ', 'SQ']
name: b10505044, hole_card: ['H6', 'HA']
name: baseline6, hole_card: ['H5', 'S9']
name: b10505044, hole_card: ['H6', 'HA']
name: baseline6, hole_card: ['H5', 'S9']
community cards of this round: ['DA', 'S5', 'C3', 'D5', 'DJ']
name: b10505044, hole_card: ['D4', 'DK']
name: baseline6, hole_card: ['HA', 'H9']
name: b10505044, hole_card: ['D4', 'DK']
name: baseline6, hole_card: ['HA', 'H9']
name: b10505044, hole_card: ['D4', 'DK']
name: baseline6, hole_card: ['HA', 'H9']
community cards of this round: ['S4', 'C4', 'HQ', 'CK', 'CQ']
name: b10505044, hole_card: ['HT', 'S8']
name: baseline6, hole_card: ['D5', 'SK']
name: b10505044, hole_card: ['HT', 'S8']
name: baseline6, hole_card: ['D5', 'SK']
community cards of this round: ['DA', 'H6', 'HT', 'DT', 'H5']
name: b10505044, hole_card: ['DQ', 'SQ']
name: baseline6, hole_card: ['D3', 'SA']
name: b10505044, hole_card: ['DQ', 'SQ']
name: baseline6, hole_card: ['D3', 'SA']
name: b10505044, hole_card: ['DQ', 'SQ']
name: baseline6, hole_card: ['D3', 'SA']
community cards of this round: ['S6', 'SK', 'S4', 'CQ', 'DQ']
name: b10505044, hole_card: ['H7', 'C9']
name: baseline6, hole_card: ['C7', 'H2']
name: b10505044, hole_card: ['H7', 'C9']
name: baseline6, hole_card: ['C7', 'H2']
community cards of this round: ['D7', 'S4', 'C6', 'CT', 'H2']
name: b10505044, hole_card: ['ST', 'S7']
name: baseline6, hole_card: ['S9', 'H6']
name: b10505044, hole_card: ['ST', 'S7']
name: baseline6, hole_card: ['S9', 'H6']
name: b10505044, hole_card: ['ST', 'S7']
name: baseline6, hole_card: ['S9', 'H6']
community cards of this round: ['S3', 'C7', 'C4', 'C5', 'H7']
name: b10505044, hole_card: ['HQ', 'H5']
name: baseline6, hole_card: ['HJ', 'S4']
name: b10505044, hole_card: ['HQ', 'H5']
name: baseline6, hole_card: ['HJ', 'S4']
community cards of this round: ['S2', 'HK', 'H7', 'CQ', 'S3']
name: b10505044, hole_card: ['DK', 'SQ']
name: baseline6, hole_card: ['CT', 'D7']
name: b10505044, hole_card: ['DK', 'SQ']
name: baseline6, hole_card: ['CT', 'D7']
name: b10505044, hole_card: ['DK', 'SQ']
name: baseline6, hole_card: ['CT', 'D7']
b10505044 vs baseline6 - Game 2: {'rule': {'initial_stack': 1000, 'max_round': 20, 'small_blind_amount': 5, 'ante': 0, 'blind_structure': {}}, 'players': [{'name': 'b10505044', 'uuid': 'ptvximggqbprdfyvhjehev', 'stack': 953.3333333333334, 'state': 'participating'}, {'name': 'baseline6', 'uuid': 'irtqwnslgcwgpaiausogka', 'stack': 1046.3333333333335, 'state': 'participating'}]}
community cards of this round: ['C6', 'C8', 'H4', 'HT', 'H6']
name: baseline6, hole_card: ['C9', 'DA']
name: b10505044, hole_card: ['DJ', 'H3']
name: baseline6, hole_card: ['C9', 'DA']
name: b10505044, hole_card: ['DJ', 'H3']
name: baseline6, hole_card: ['C9', 'DA']
name: b10505044, hole_card: ['DJ', 'H3']
name: baseline6, hole_card: ['C9', 'DA']
name: b10505044, hole_card: ['DJ', 'H3']
community cards of this round: ['ST', 'SQ', 'D3', 'S7', 'D6']
name: baseline6, hole_card: ['S3', 'D2']
name: b10505044, hole_card: ['D4', 'S5']
name: baseline6, hole_card: ['S3', 'D2']
name: b10505044, hole_card: ['D4', 'S5']
name: baseline6, hole_card: ['S3', 'D2']
name: b10505044, hole_card: ['D4', 'S5']
community cards of this round: ['D4', 'DA', 'SQ', 'C8', 'HQ']
name: baseline6, hole_card: ['HK', 'C7']
name: b10505044, hole_card: ['H2', 'H7']
name: baseline6, hole_card: ['HK', 'C7']
name: b10505044, hole_card: ['H2', 'H7']
name: baseline6, hole_card: ['HK', 'C7']
name: b10505044, hole_card: ['H2', 'H7']
name: baseline6, hole_card: ['HK', 'C7']
name: b10505044, hole_card: ['H2', 'H7']
community cards of this round: ['DK', 'DA', 'C3', 'D9', 'H8']
name: baseline6, hole_card: ['CJ', 'H7']
name: b10505044, hole_card: ['H4', 'C5']
name: baseline6, hole_card: ['CJ', 'H7']
name: b10505044, hole_card: ['H4', 'C5']
name: baseline6, hole_card: ['CJ', 'H7']
name: b10505044, hole_card: ['H4', 'C5']
name: baseline6, hole_card: ['CJ', 'H7']
name: b10505044, hole_card: ['H4', 'C5']
name: baseline6, hole_card: ['CJ', 'H7']
name: b10505044, hole_card: ['H4', 'C5']
community cards of this round: ['C9', 'D6', 'C4', 'CT', 'CA']
name: baseline6, hole_card: ['D2', 'CK']
name: b10505044, hole_card: ['D5', 'D9']
name: baseline6, hole_card: ['D2', 'CK']
name: b10505044, hole_card: ['D5', 'D9']
name: baseline6, hole_card: ['D2', 'CK']
name: b10505044, hole_card: ['D5', 'D9']
name: baseline6, hole_card: ['D2', 'CK']
name: b10505044, hole_card: ['D5', 'D9']
name: baseline6, hole_card: ['D2', 'CK']
name: b10505044, hole_card: ['D5', 'D9']
name: baseline6, hole_card: ['D2', 'CK']
name: b10505044, hole_card: ['D5', 'D9']
name: baseline6, hole_card: ['D2', 'CK']
name: b10505044, hole_card: ['D5', 'D9']
name: baseline6, hole_card: ['D2', 'CK']
name: b10505044, hole_card: ['D5', 'D9']
community cards of this round: ['S5', 'CA', 'H6', 'HJ', 'HQ']
name: baseline6, hole_card: ['C3', 'HT']
name: b10505044, hole_card: ['S4', 'D4']
name: baseline6, hole_card: ['C3', 'HT']
name: b10505044, hole_card: ['S4', 'D4']
name: baseline6, hole_card: ['C3', 'HT']
name: b10505044, hole_card: ['S4', 'D4']
name: baseline6, hole_card: ['C3', 'HT']
name: b10505044, hole_card: ['S4', 'D4']
name: baseline6, hole_card: ['C3', 'HT']
name: b10505044, hole_card: ['S4', 'D4']
name: baseline6, hole_card: ['C3', 'HT']
name: b10505044, hole_card: ['S4', 'D4']
name: baseline6, hole_card: ['C3', 'HT']
name: b10505044, hole_card: ['S4', 'D4']
name: baseline6, hole_card: ['C3', 'HT']
name: b10505044, hole_card: ['S4', 'D4']
name: baseline6, hole_card: ['C3', 'HT']
name: b10505044, hole_card: ['S4', 'D4']
community cards of this round: ['H8', 'C3', 'DA', 'H2', 'C2']
name: baseline6, hole_card: ['CA', 'D8']
name: b10505044, hole_card: ['D9', 'HQ']
name: baseline6, hole_card: ['CA', 'D8']
name: b10505044, hole_card: ['D9', 'HQ']
name: baseline6, hole_card: ['CA', 'D8']
name: b10505044, hole_card: ['D9', 'HQ']
name: baseline6, hole_card: ['CA', 'D8']
name: b10505044, hole_card: ['D9', 'HQ']
name: baseline6, hole_card: ['CA', 'D8']
name: b10505044, hole_card: ['D9', 'HQ']
name: baseline6, hole_card: ['CA', 'D8']
name: b10505044, hole_card: ['D9', 'HQ']
name: baseline6, hole_card: ['CA', 'D8']
name: b10505044, hole_card: ['D9', 'HQ']
community cards of this round: ['C5', 'S9', 'D2', 'DA', 'S8']
name: baseline6, hole_card: ['D9', 'CJ']
name: b10505044, hole_card: ['DJ', 'S6']
name: baseline6, hole_card: ['D9', 'CJ']
name: b10505044, hole_card: ['DJ', 'S6']
community cards of this round: ['DJ', 'H4', 'C7', 'D6', 'DT']
name: baseline6, hole_card: ['DQ', 'H9']
name: b10505044, hole_card: ['HT', 'S7']
name: baseline6, hole_card: ['DQ', 'H9']
name: b10505044, hole_card: ['HT', 'S7']
name: baseline6, hole_card: ['DQ', 'H9']
name: b10505044, hole_card: ['HT', 'S7']
community cards of this round: ['H2', 'HT', 'HA', 'D9', 'SK']
name: baseline6, hole_card: ['C3', 'S3']
name: b10505044, hole_card: ['S7', 'H8']
name: baseline6, hole_card: ['C3', 'S3']
name: b10505044, hole_card: ['S7', 'H8']
community cards of this round: ['D9', 'D8', 'H2', 'H4', 'C3']
name: baseline6, hole_card: ['CQ', 'DA']
name: b10505044, hole_card: ['C4', 'D7']
name: baseline6, hole_card: ['CQ', 'DA']
name: b10505044, hole_card: ['C4', 'D7']
name: baseline6, hole_card: ['CQ', 'DA']
name: b10505044, hole_card: ['C4', 'D7']
community cards of this round: ['CK', 'C6', 'D5', 'H3', 'D9']
name: baseline6, hole_card: ['HA', 'SK']
name: b10505044, hole_card: ['HQ', 'D7']
name: baseline6, hole_card: ['HA', 'SK']
name: b10505044, hole_card: ['HQ', 'D7']
community cards of this round: ['HA', 'CK', 'C4', 'DK', 'DA']
name: baseline6, hole_card: ['D8', 'S6']
name: b10505044, hole_card: ['C3', 'SA']
name: baseline6, hole_card: ['D8', 'S6']
name: b10505044, hole_card: ['C3', 'SA']
name: baseline6, hole_card: ['D8', 'S6']
name: b10505044, hole_card: ['C3', 'SA']
community cards of this round: ['ST', 'S4', 'S7', 'S6', 'D9']
name: baseline6, hole_card: ['HQ', 'S3']
name: b10505044, hole_card: ['SQ', 'C2']
name: baseline6, hole_card: ['HQ', 'S3']
name: b10505044, hole_card: ['SQ', 'C2']
community cards of this round: ['HJ', 'H6', 'CK', 'D3', 'D6']
name: baseline6, hole_card: ['DT', 'D5']
name: b10505044, hole_card: ['S5', 'DJ']
name: baseline6, hole_card: ['DT', 'D5']
name: b10505044, hole_card: ['S5', 'DJ']
name: baseline6, hole_card: ['DT', 'D5']
name: b10505044, hole_card: ['S5', 'DJ']
community cards of this round: ['C8', 'C4', 'D2', 'C3', 'S3']
name: baseline6, hole_card: ['S8', 'S9']
name: b10505044, hole_card: ['SA', 'HT']
name: baseline6, hole_card: ['S8', 'S9']
name: b10505044, hole_card: ['SA', 'HT']
community cards of this round: ['SA', 'H7', 'D2', 'CT', 'D9']
name: baseline6, hole_card: ['CJ', 'ST']
name: b10505044, hole_card: ['D6', 'D5']
name: baseline6, hole_card: ['CJ', 'ST']
name: b10505044, hole_card: ['D6', 'D5']
name: baseline6, hole_card: ['CJ', 'ST']
name: b10505044, hole_card: ['D6', 'D5']
community cards of this round: ['CK', 'SK', 'S6', 'CQ', 'D8']
name: baseline6, hole_card: ['S8', 'HA']
name: b10505044, hole_card: ['C7', 'D9']
name: baseline6, hole_card: ['S8', 'HA']
name: b10505044, hole_card: ['C7', 'D9']
community cards of this round: ['HK', 'DQ', 'C6', 'H5', 'D5']
name: baseline6, hole_card: ['S2', 'CA']
name: b10505044, hole_card: ['HJ', 'C7']
name: baseline6, hole_card: ['S2', 'CA']
name: b10505044, hole_card: ['HJ', 'C7']
name: baseline6, hole_card: ['S2', 'CA']
name: b10505044, hole_card: ['HJ', 'C7']
community cards of this round: ['C9', 'D6', 'H7', 'H9', 'SA']
name: baseline6, hole_card: ['SK', 'D2']
name: b10505044, hole_card: ['S5', 'S2']
name: baseline6, hole_card: ['SK', 'D2']
name: b10505044, hole_card: ['S5', 'S2']
b10505044 vs baseline6 - Game 3: {'rule': {'initial_stack': 1000, 'max_round': 20, 'small_blind_amount': 5, 'ante': 0, 'blind_structure': {}}, 'players': [{'name': 'baseline6', 'uuid': 'vipsxupqaxflyxwflvhzct', 'stack': 1042.6666666666665, 'state': 'participating'}, {'name': 'b10505044', 'uuid': 'bntlluwpuiumnuemvynoav', 'stack': 956.6666666666666, 'state': 'participating'}]}
community cards of this round: ['C6', 'C8', 'H4', 'HT', 'H6']
name: b10505044, hole_card: ['C9', 'DA']
name: baseline6, hole_card: ['DJ', 'H3']
name: b10505044, hole_card: ['C9', 'DA']
name: baseline6, hole_card: ['DJ', 'H3']
name: b10505044, hole_card: ['C9', 'DA']
name: baseline6, hole_card: ['DJ', 'H3']
name: b10505044, hole_card: ['C9', 'DA']
name: baseline6, hole_card: ['DJ', 'H3']
name: b10505044, hole_card: ['C9', 'DA']
name: baseline6, hole_card: ['DJ', 'H3']
name: b10505044, hole_card: ['C9', 'DA']
name: baseline6, hole_card: ['DJ', 'H3']
name: b10505044, hole_card: ['C9', 'DA']
name: baseline6, hole_card: ['DJ', 'H3']
name: b10505044, hole_card: ['C9', 'DA']
name: baseline6, hole_card: ['DJ', 'H3']
name: b10505044, hole_card: ['C9', 'DA']
name: baseline6, hole_card: ['DJ', 'H3']
community cards of this round: ['ST', 'SQ', 'D3', 'S7', 'D6']
name: b10505044, hole_card: ['S3', 'D2']
name: baseline6, hole_card: ['D4', 'S5']
name: b10505044, hole_card: ['S3', 'D2']
name: baseline6, hole_card: ['D4', 'S5']
name: b10505044, hole_card: ['S3', 'D2']
name: baseline6, hole_card: ['D4', 'S5']
name: b10505044, hole_card: ['S3', 'D2']
name: baseline6, hole_card: ['D4', 'S5']
name: b10505044, hole_card: ['S3', 'D2']
name: baseline6, hole_card: ['D4', 'S5']
name: b10505044, hole_card: ['S3', 'D2']
name: baseline6, hole_card: ['D4', 'S5']
name: b10505044, hole_card: ['S3', 'D2']
name: baseline6, hole_card: ['D4', 'S5']
name: b10505044, hole_card: ['S3', 'D2']
name: baseline6, hole_card: ['D4', 'S5']
community cards of this round: ['D4', 'DA', 'SQ', 'C8', 'HQ']
name: b10505044, hole_card: ['HK', 'C7']
name: baseline6, hole_card: ['H2', 'H7']
name: b10505044, hole_card: ['HK', 'C7']
name: baseline6, hole_card: ['H2', 'H7']
name: b10505044, hole_card: ['HK', 'C7']
name: baseline6, hole_card: ['H2', 'H7']
name: b10505044, hole_card: ['HK', 'C7']
name: baseline6, hole_card: ['H2', 'H7']
name: b10505044, hole_card: ['HK', 'C7']
name: baseline6, hole_card: ['H2', 'H7']
name: b10505044, hole_card: ['HK', 'C7']
name: baseline6, hole_card: ['H2', 'H7']
name: b10505044, hole_card: ['HK', 'C7']
name: baseline6, hole_card: ['H2', 'H7']
community cards of this round: ['DK', 'DA', 'C3', 'D9', 'H8']
name: b10505044, hole_card: ['CJ', 'H7']
name: baseline6, hole_card: ['H4', 'C5']
name: b10505044, hole_card: ['CJ', 'H7']
name: baseline6, hole_card: ['H4', 'C5']
name: b10505044, hole_card: ['CJ', 'H7']
name: baseline6, hole_card: ['H4', 'C5']
name: b10505044, hole_card: ['CJ', 'H7']
name: baseline6, hole_card: ['H4', 'C5']
name: b10505044, hole_card: ['CJ', 'H7']
name: baseline6, hole_card: ['H4', 'C5']
name: b10505044, hole_card: ['CJ', 'H7']
name: baseline6, hole_card: ['H4', 'C5']
community cards of this round: ['C9', 'D6', 'C4', 'CT', 'CA']
name: b10505044, hole_card: ['D2', 'CK']
name: baseline6, hole_card: ['D5', 'D9']
name: b10505044, hole_card: ['D2', 'CK']
name: baseline6, hole_card: ['D5', 'D9']
name: b10505044, hole_card: ['D2', 'CK']
name: baseline6, hole_card: ['D5', 'D9']
name: b10505044, hole_card: ['D2', 'CK']
name: baseline6, hole_card: ['D5', 'D9']
name: b10505044, hole_card: ['D2', 'CK']
name: baseline6, hole_card: ['D5', 'D9']
community cards of this round: ['S5', 'CA', 'H6', 'HJ', 'HQ']
name: b10505044, hole_card: ['C3', 'HT']
name: baseline6, hole_card: ['S4', 'D4']
name: b10505044, hole_card: ['C3', 'HT']
name: baseline6, hole_card: ['S4', 'D4']
name: b10505044, hole_card: ['C3', 'HT']
name: baseline6, hole_card: ['S4', 'D4']
name: b10505044, hole_card: ['C3', 'HT']
name: baseline6, hole_card: ['S4', 'D4']
community cards of this round: ['H8', 'C3', 'DA', 'H2', 'C2']
name: b10505044, hole_card: ['CA', 'D8']
name: baseline6, hole_card: ['D9', 'HQ']
name: b10505044, hole_card: ['CA', 'D8']
name: baseline6, hole_card: ['D9', 'HQ']
name: b10505044, hole_card: ['CA', 'D8']
name: baseline6, hole_card: ['D9', 'HQ']
name: b10505044, hole_card: ['CA', 'D8']
name: baseline6, hole_card: ['D9', 'HQ']
name: b10505044, hole_card: ['CA', 'D8']
name: baseline6, hole_card: ['D9', 'HQ']
name: b10505044, hole_card: ['CA', 'D8']
name: baseline6, hole_card: ['D9', 'HQ']
name: b10505044, hole_card: ['CA', 'D8']
name: baseline6, hole_card: ['D9', 'HQ']
name: b10505044, hole_card: ['CA', 'D8']
name: baseline6, hole_card: ['D9', 'HQ']
name: b10505044, hole_card: ['CA', 'D8']
name: baseline6, hole_card: ['D9', 'HQ']
name: b10505044, hole_card: ['CA', 'D8']
name: baseline6, hole_card: ['D9', 'HQ']
name: b10505044, hole_card: ['CA', 'D8']
name: baseline6, hole_card: ['D9', 'HQ']
name: b10505044, hole_card: ['CA', 'D8']
name: baseline6, hole_card: ['D9', 'HQ']
community cards of this round: ['C5', 'S9', 'D2', 'DA', 'S8']
name: b10505044, hole_card: ['D9', 'CJ']
name: baseline6, hole_card: ['DJ', 'S6']
name: b10505044, hole_card: ['D9', 'CJ']
name: baseline6, hole_card: ['DJ', 'S6']
name: b10505044, hole_card: ['D9', 'CJ']
name: baseline6, hole_card: ['DJ', 'S6']
name: b10505044, hole_card: ['D9', 'CJ']
name: baseline6, hole_card: ['DJ', 'S6']
name: b10505044, hole_card: ['D9', 'CJ']
name: baseline6, hole_card: ['DJ', 'S6']
name: b10505044, hole_card: ['D9', 'CJ']
name: baseline6, hole_card: ['DJ', 'S6']
name: b10505044, hole_card: ['D9', 'CJ']
name: baseline6, hole_card: ['DJ', 'S6']
name: b10505044, hole_card: ['D9', 'CJ']
name: baseline6, hole_card: ['DJ', 'S6']
name: b10505044, hole_card: ['D9', 'CJ']
name: baseline6, hole_card: ['DJ', 'S6']
community cards of this round: ['DJ', 'H4', 'C7', 'D6', 'DT']
name: b10505044, hole_card: ['DQ', 'H9']
name: baseline6, hole_card: ['HT', 'S7']
name: b10505044, hole_card: ['DQ', 'H9']
name: baseline6, hole_card: ['HT', 'S7']
name: b10505044, hole_card: ['DQ', 'H9']
name: baseline6, hole_card: ['HT', 'S7']
name: b10505044, hole_card: ['DQ', 'H9']
name: baseline6, hole_card: ['HT', 'S7']
name: b10505044, hole_card: ['DQ', 'H9']
name: baseline6, hole_card: ['HT', 'S7']
name: b10505044, hole_card: ['DQ', 'H9']
name: baseline6, hole_card: ['HT', 'S7']
name: b10505044, hole_card: ['DQ', 'H9']
name: baseline6, hole_card: ['HT', 'S7']
community cards of this round: ['H2', 'HT', 'HA', 'D9', 'SK']
name: b10505044, hole_card: ['C3', 'S3']
name: baseline6, hole_card: ['S7', 'H8']
name: b10505044, hole_card: ['C3', 'S3']
name: baseline6, hole_card: ['S7', 'H8']
name: b10505044, hole_card: ['C3', 'S3']
name: baseline6, hole_card: ['S7', 'H8']
name: b10505044, hole_card: ['C3', 'S3']
name: baseline6, hole_card: ['S7', 'H8']
name: b10505044, hole_card: ['C3', 'S3']
name: baseline6, hole_card: ['S7', 'H8']
name: b10505044, hole_card: ['C3', 'S3']
name: baseline6, hole_card: ['S7', 'H8']
name: b10505044, hole_card: ['C3', 'S3']
name: baseline6, hole_card: ['S7', 'H8']
name: b10505044, hole_card: ['C3', 'S3']
name: baseline6, hole_card: ['S7', 'H8']
name: b10505044, hole_card: ['C3', 'S3']
name: baseline6, hole_card: ['S7', 'H8']
community cards of this round: ['D9', 'D8', 'H2', 'H4', 'C3']
name: b10505044, hole_card: ['CQ', 'DA']
name: baseline6, hole_card: ['C4', 'D7']
name: b10505044, hole_card: ['CQ', 'DA']
name: baseline6, hole_card: ['C4', 'D7']
name: b10505044, hole_card: ['CQ', 'DA']
name: baseline6, hole_card: ['C4', 'D7']
name: b10505044, hole_card: ['CQ', 'DA']
name: baseline6, hole_card: ['C4', 'D7']
name: b10505044, hole_card: ['CQ', 'DA']
name: baseline6, hole_card: ['C4', 'D7']
name: b10505044, hole_card: ['CQ', 'DA']
name: baseline6, hole_card: ['C4', 'D7']
name: b10505044, hole_card: ['CQ', 'DA']
name: baseline6, hole_card: ['C4', 'D7']
name: b10505044, hole_card: ['CQ', 'DA']
name: baseline6, hole_card: ['C4', 'D7']
name: b10505044, hole_card: ['CQ', 'DA']
name: baseline6, hole_card: ['C4', 'D7']
community cards of this round: ['CK', 'C6', 'D5', 'H3', 'D9']
name: b10505044, hole_card: ['HA', 'SK']
name: baseline6, hole_card: ['HQ', 'D7']
name: b10505044, hole_card: ['HA', 'SK']
name: baseline6, hole_card: ['HQ', 'D7']
name: b10505044, hole_card: ['HA', 'SK']
name: baseline6, hole_card: ['HQ', 'D7']
name: b10505044, hole_card: ['HA', 'SK']
name: baseline6, hole_card: ['HQ', 'D7']
name: b10505044, hole_card: ['HA', 'SK']
name: baseline6, hole_card: ['HQ', 'D7']
name: b10505044, hole_card: ['HA', 'SK']
name: baseline6, hole_card: ['HQ', 'D7']
name: b10505044, hole_card: ['HA', 'SK']
name: baseline6, hole_card: ['HQ', 'D7']
name: b10505044, hole_card: ['HA', 'SK']
name: baseline6, hole_card: ['HQ', 'D7']
name: b10505044, hole_card: ['HA', 'SK']
name: baseline6, hole_card: ['HQ', 'D7']
community cards of this round: ['HA', 'CK', 'C4', 'DK', 'DA']
name: b10505044, hole_card: ['D8', 'S6']
name: baseline6, hole_card: ['C3', 'SA']
name: b10505044, hole_card: ['D8', 'S6']
name: baseline6, hole_card: ['C3', 'SA']
name: b10505044, hole_card: ['D8', 'S6']
name: baseline6, hole_card: ['C3', 'SA']
