community cards of this round: ['HJ', 'DA', 'SQ', 'DJ', 'C7']
name: baseline1, hole_card: ['H5', 'C5']
name: baseline7, hole_card: ['C2', 'DQ']
name: b10505057, hole_card: ['HK', 'H2']
name: baseline7, hole_card: ['C2', 'DQ']
name: b10505057, hole_card: ['HK', 'H2']
name: baseline7, hole_card: ['C2', 'DQ']
community cards of this round: ['DQ', 'CQ', 'S8', 'HT', 'S3']
name: b10505057, hole_card: ['D4', 'C4']
name: baseline7, hole_card: ['H2', 'H6']
name: b10505057, hole_card: ['D4', 'C4']
name: baseline7, hole_card: ['H2', 'H6']
name: b10505057, hole_card: ['D4', 'C4']
name: baseline7, hole_card: ['H2', 'H6']
name: b10505057, hole_card: ['D4', 'C4']
name: baseline7, hole_card: ['H2', 'H6']
name: b10505057, hole_card: ['D4', 'C4']
name: baseline7, hole_card: ['H2', 'H6']
name: b10505057, hole_card: ['D4', 'C4']
name: baseline7, hole_card: ['H2', 'H6']
name: b10505057, hole_card: ['D4', 'C4']
name: baseline7, hole_card: ['H2', 'H6']
name: b10505057, hole_card: ['D4', 'C4']
name: baseline7, hole_card: ['H2', 'H6']
name: b10505057, hole_card: ['D4', 'C4']
name: baseline7, hole_card: ['H2', 'H6']
name: b10505057, hole_card: ['D4', 'C4']
name: baseline7, hole_card: ['H2', 'H6']
community cards of this round: ['S8', 'H5', 'C8', 'H4', 'D7']
name: b10505057, hole_card: ['D3', 'HT']
name: baseline7, hole_card: ['ST', 'SK']
name: b10505057, hole_card: ['D3', 'HT']
name: baseline7, hole_card: ['ST', 'SK']
name: b10505057, hole_card: ['D3', 'HT']
name: baseline7, hole_card: ['ST', 'SK']
community cards of this round: ['C9', 'H8', 'D6', 'HT', 'C3']
name: b10505057, hole_card: ['CJ', 'S4']
name: baseline7, hole_card: ['D4', 'CA']
name: b10505057, hole_card: ['CJ', 'S4']
name: baseline7, hole_card: ['D4', 'CA']
name: b10505057, hole_card: ['CJ', 'S4']
name: baseline7, hole_card: ['D4', 'CA']
community cards of this round: ['H9', 'SA', 'S7', 'H4', 'SK']
name: b10505057, hole_card: ['HJ', 'D2']
name: baseline7, hole_card: ['H5', 'HT']
name: b10505057, hole_card: ['HJ', 'D2']
name: baseline7, hole_card: ['H5', 'HT']
community cards of this round: ['S2', 'H8', 'CJ', 'S7', 'H7']
name: b10505057, hole_card: ['HQ', 'D4']
name: baseline7, hole_card: ['C9', 'DT']
name: b10505057, hole_card: ['HQ', 'D4']
name: baseline7, hole_card: ['C9', 'DT']
name: b10505057, hole_card: ['HQ', 'D4']
name: baseline7, hole_card: ['C9', 'DT']
community cards of this round: ['C3', 'CJ', 'HT', 'HA', 'CK']
name: b10505057, hole_card: ['D7', 'S3']
name: baseline7, hole_card: ['S8', 'C2']
name: b10505057, hole_card: ['D7', 'S3']
name: baseline7, hole_card: ['S8', 'C2']
community cards of this round: ['H6', 'C8', 'S7', 'DQ', 'S4']
name: b10505057, hole_card: ['H3', 'C5']
name: baseline7, hole_card: ['CK', 'D9']
name: b10505057, hole_card: ['H3', 'C5']
name: baseline7, hole_card: ['CK', 'D9']
community cards of this round: ['D4', 'C5', 'DJ', 'C8', 'CK']
name: b10505057, hole_card: ['CQ', 'C7']
name: baseline7, hole_card: ['SK', 'S7']
name: b10505057, hole_card: ['CQ', 'C7']
name: baseline7, hole_card: ['SK', 'S7']
community cards of this round: ['D2', 'CT', 'C5', 'C8', 'D3']
name: b10505057, hole_card: ['SA', 'S6']
name: baseline7, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['SA', 'S6']
name: baseline7, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['SA', 'S6']
name: baseline7, hole_card: ['H6', 'CQ']
community cards of this round: ['DQ', 'S4', 'D4', 'H3', 'H4']
name: b10505057, hole_card: ['C8', 'CT']
name: baseline7, hole_card: ['HA', 'C5']
name: b10505057, hole_card: ['C8', 'CT']
name: baseline7, hole_card: ['HA', 'C5']
community cards of this round: ['D7', 'S8', 'CK', 'C6', 'DQ']
name: b10505057, hole_card: ['S5', 'DK']
name: baseline7, hole_card: ['S2', 'CT']
name: b10505057, hole_card: ['S5', 'DK']
name: baseline7, hole_card: ['S2', 'CT']
name: b10505057, hole_card: ['S5', 'DK']
name: baseline7, hole_card: ['S2', 'CT']
community cards of this round: ['H2', 'H4', 'H9', 'D3', 'S3']
name: b10505057, hole_card: ['C6', 'HQ']
name: baseline7, hole_card: ['SK', 'D9']
name: b10505057, hole_card: ['C6', 'HQ']
name: baseline7, hole_card: ['SK', 'D9']
community cards of this round: ['S8', 'H3', 'DQ', 'C3', 'ST']
name: b10505057, hole_card: ['D2', 'D8']
name: baseline7, hole_card: ['DT', 'C6']
name: b10505057, hole_card: ['D2', 'D8']
name: baseline7, hole_card: ['DT', 'C6']
community cards of this round: ['DK', 'D2', 'S2', 'S6', 'DJ']
name: b10505057, hole_card: ['C4', 'H5']
name: baseline7, hole_card: ['HQ', 'C3']
name: b10505057, hole_card: ['C4', 'H5']
name: baseline7, hole_card: ['HQ', 'C3']
community cards of this round: ['H6', 'SJ', 'HT', 'DQ', 'CT']
name: b10505057, hole_card: ['C9', 'DJ']
name: baseline7, hole_card: ['C6', 'H8']
name: b10505057, hole_card: ['C9', 'DJ']
name: baseline7, hole_card: ['C6', 'H8']
name: b10505057, hole_card: ['C9', 'DJ']
name: baseline7, hole_card: ['C6', 'H8']
b10505057 vs baseline7 - Game 4: {'rule': {'initial_stack': 1000, 'max_round': 20, 'small_blind_amount': 5, 'ante': 0, 'blind_structure': {}}, 'players': [{'name': 'b10505057', 'uuid': 'jifvjkfbzrlrjthsaklhzj', 'stack': 269.9508199492438, 'state': 'participating'}, {'name': 'baseline7', 'uuid': 'uarhmexznnewkpynyqxpxm', 'stack': 1728, 'state': 'participating'}]}
community cards of this round: ['DK', 'C4', 'C9', 'CQ', 'D5']
name: baseline7, hole_card: ['DT', 'C5']
name: b10505057, hole_card: ['S5', 'S7']
name: baseline7, hole_card: ['DT', 'C5']
name: b10505057, hole_card: ['S5', 'S7']
name: baseline7, hole_card: ['DT', 'C5']
name: b10505057, hole_card: ['S5', 'S7']
name: baseline7, hole_card: ['DT', 'C5']
name: b10505057, hole_card: ['S5', 'S7']
name: baseline7, hole_card: ['DT', 'C5']
name: b10505057, hole_card: ['S5', 'S7']
community cards of this round: ['H6', 'H9', 'C5', 'D8', 'D6']
name: baseline7, hole_card: ['C4', 'D7']
name: b10505057, hole_card: ['S6', 'SJ']
name: baseline7, hole_card: ['C4', 'D7']
name: b10505057, hole_card: ['S6', 'SJ']
community cards of this round: ['SA', 'H6', 'ST', 'S7', 'C5']
name: baseline7, hole_card: ['DJ', 'D4']
name: b10505057, hole_card: ['HT', 'DQ']
name: baseline7, hole_card: ['DJ', 'D4']
name: b10505057, hole_card: ['HT', 'DQ']
name: baseline7, hole_card: ['DJ', 'D4']
name: b10505057, hole_card: ['HT', 'DQ']
name: baseline7, hole_card: ['DJ', 'D4']
name: b10505057, hole_card: ['HT', 'DQ']
name: baseline7, hole_card: ['DJ', 'D4']
name: b10505057, hole_card: ['HT', 'DQ']
name: baseline7, hole_card: ['DJ', 'D4']
name: b10505057, hole_card: ['HT', 'DQ']
community cards of this round: ['C4', 'D9', 'C6', 'DA', 'H3']
name: baseline7, hole_card: ['SJ', 'S8']
name: b10505057, hole_card: ['HJ', 'CT']
name: baseline7, hole_card: ['SJ', 'S8']
name: b10505057, hole_card: ['HJ', 'CT']
name: baseline7, hole_card: ['SJ', 'S8']
name: b10505057, hole_card: ['HJ', 'CT']
name: baseline7, hole_card: ['SJ', 'S8']
name: b10505057, hole_card: ['HJ', 'CT']
name: baseline7, hole_card: ['SJ', 'S8']
name: b10505057, hole_card: ['HJ', 'CT']
name: baseline7, hole_card: ['SJ', 'S8']
name: b10505057, hole_card: ['HJ', 'CT']
name: baseline7, hole_card: ['SJ', 'S8']
name: b10505057, hole_card: ['HJ', 'CT']
name: baseline7, hole_card: ['SJ', 'S8']
name: b10505057, hole_card: ['HJ', 'CT']
name: baseline7, hole_card: ['SJ', 'S8']
name: b10505057, hole_card: ['HJ', 'CT']
community cards of this round: ['CA', 'C4', 'C7', 'HT', 'C6']
name: baseline7, hole_card: ['CQ', 'SQ']
name: b10505057, hole_card: ['C9', 'CJ']
name: baseline7, hole_card: ['CQ', 'SQ']
name: b10505057, hole_card: ['C9', 'CJ']
name: baseline7, hole_card: ['CQ', 'SQ']
name: b10505057, hole_card: ['C9', 'CJ']
name: baseline7, hole_card: ['CQ', 'SQ']
name: b10505057, hole_card: ['C9', 'CJ']
name: baseline7, hole_card: ['CQ', 'SQ']
name: b10505057, hole_card: ['C9', 'CJ']
name: baseline7, hole_card: ['CQ', 'SQ']
name: b10505057, hole_card: ['C9', 'CJ']
name: baseline7, hole_card: ['CQ', 'SQ']
name: b10505057, hole_card: ['C9', 'CJ']
name: baseline7, hole_card: ['CQ', 'SQ']
name: b10505057, hole_card: ['C9', 'CJ']
name: baseline7, hole_card: ['CQ', 'SQ']
name: b10505057, hole_card: ['C9', 'CJ']
community cards of this round: ['C6', 'D6', 'C4', 'CA', 'H5']
name: baseline7, hole_card: ['D5', 'C9']
name: b10505057, hole_card: ['D3', 'S3']
name: baseline7, hole_card: ['D5', 'C9']
name: b10505057, hole_card: ['D3', 'S3']
name: baseline7, hole_card: ['D5', 'C9']
name: b10505057, hole_card: ['D3', 'S3']
name: baseline7, hole_card: ['D5', 'C9']
name: b10505057, hole_card: ['D3', 'S3']
name: baseline7, hole_card: ['D5', 'C9']
name: b10505057, hole_card: ['D3', 'S3']
name: baseline7, hole_card: ['D5', 'C9']
name: b10505057, hole_card: ['D3', 'S3']
name: baseline7, hole_card: ['D5', 'C9']
name: b10505057, hole_card: ['D3', 'S3']
name: baseline7, hole_card: ['D5', 'C9']
name: b10505057, hole_card: ['D3', 'S3']
name: baseline7, hole_card: ['D5', 'C9']
name: b10505057, hole_card: ['D3', 'S3']
community cards of this round: ['D5', 'S3', 'H5', 'H6', 'C5']
name: baseline7, hole_card: ['D3', 'HT']
name: b10505057, hole_card: ['SQ', 'C9']
name: baseline7, hole_card: ['D3', 'HT']
name: b10505057, hole_card: ['SQ', 'C9']
name: baseline7, hole_card: ['D3', 'HT']
name: b10505057, hole_card: ['SQ', 'C9']
name: baseline7, hole_card: ['D3', 'HT']
name: b10505057, hole_card: ['SQ', 'C9']
name: baseline7, hole_card: ['D3', 'HT']
name: b10505057, hole_card: ['SQ', 'C9']
name: baseline7, hole_card: ['D3', 'HT']
name: b10505057, hole_card: ['SQ', 'C9']
name: baseline7, hole_card: ['D3', 'HT']
name: b10505057, hole_card: ['SQ', 'C9']
community cards of this round: ['H3', 'D7', 'H9', 'D8', 'C7']
name: baseline7, hole_card: ['D6', 'HT']
name: b10505057, hole_card: ['S7', 'C9']
name: baseline7, hole_card: ['D6', 'HT']
name: b10505057, hole_card: ['S7', 'C9']
name: baseline7, hole_card: ['D6', 'HT']
name: b10505057, hole_card: ['S7', 'C9']
name: baseline7, hole_card: ['D6', 'HT']
name: b10505057, hole_card: ['S7', 'C9']
name: baseline7, hole_card: ['D6', 'HT']
name: b10505057, hole_card: ['S7', 'C9']
name: baseline7, hole_card: ['D6', 'HT']
name: b10505057, hole_card: ['S7', 'C9']
name: baseline7, hole_card: ['D6', 'HT']
name: b10505057, hole_card: ['S7', 'C9']
name: baseline7, hole_card: ['D6', 'HT']
name: b10505057, hole_card: ['S7', 'C9']
name: baseline7, hole_card: ['D6', 'HT']
name: b10505057, hole_card: ['S7', 'C9']
name: baseline7, hole_card: ['D6', 'HT']
name: b10505057, hole_card: ['S7', 'C9']
name: baseline7, hole_card: ['D6', 'HT']
name: b10505057, hole_card: ['S7', 'C9']
community cards of this round: ['S8', 'C5', 'H8', 'SK', 'D8']
name: baseline7, hole_card: ['C2', 'D7']
name: b10505057, hole_card: ['DK', 'DQ']
name: baseline7, hole_card: ['C2', 'D7']
name: b10505057, hole_card: ['DK', 'DQ']
name: baseline7, hole_card: ['C2', 'D7']
name: b10505057, hole_card: ['DK', 'DQ']
community cards of this round: ['SA', 'D6', 'S3', 'S5', 'C9']
name: baseline7, hole_card: ['CA', 'H4']
name: b10505057, hole_card: ['HA', 'D9']
name: baseline7, hole_card: ['CA', 'H4']
name: b10505057, hole_card: ['HA', 'D9']
community cards of this round: ['CQ', 'CK', 'S9', 'D5', 'D8']
name: baseline7, hole_card: ['HK', 'D7']
name: b10505057, hole_card: ['H6', 'CA']
name: baseline7, hole_card: ['HK', 'D7']
name: b10505057, hole_card: ['H6', 'CA']
name: baseline7, hole_card: ['HK', 'D7']
name: b10505057, hole_card: ['H6', 'CA']
community cards of this round: ['C5', 'C7', 'HK', 'CA', 'C3']
name: baseline7, hole_card: ['SK', 'D3']
name: b10505057, hole_card: ['S3', 'C6']
name: baseline7, hole_card: ['SK', 'D3']
name: b10505057, hole_card: ['S3', 'C6']
community cards of this round: ['D9', 'HA', 'D2', 'S3', 'S4']
name: baseline7, hole_card: ['H9', 'DT']
name: b10505057, hole_card: ['CA', 'CT']
name: baseline7, hole_card: ['H9', 'DT']
name: b10505057, hole_card: ['CA', 'CT']
name: baseline7, hole_card: ['H9', 'DT']
name: b10505057, hole_card: ['CA', 'CT']
community cards of this round: ['D8', 'H4', 'S7', 'C6', 'C8']
name: baseline7, hole_card: ['H5', 'D7']
name: b10505057, hole_card: ['C3', 'DT']
name: baseline7, hole_card: ['H5', 'D7']
name: b10505057, hole_card: ['C3', 'DT']
community cards of this round: ['S6', 'D6', 'SA', 'D8', 'DT']
name: baseline7, hole_card: ['H4', 'H6']
name: b10505057, hole_card: ['SJ', 'SK']
name: baseline7, hole_card: ['H4', 'H6']
name: b10505057, hole_card: ['SJ', 'SK']
name: baseline7, hole_card: ['H4', 'H6']
name: b10505057, hole_card: ['SJ', 'SK']
community cards of this round: ['C7', 'C9', 'S5', 'D9', 'HJ']
name: baseline7, hole_card: ['D2', 'D4']
name: b10505057, hole_card: ['SQ', 'DQ']
name: baseline7, hole_card: ['D2', 'D4']
name: b10505057, hole_card: ['SQ', 'DQ']
community cards of this round: ['SK', 'SQ', 'D4', 'SA', 'HT']
name: baseline7, hole_card: ['C8', 'C6']
name: b10505057, hole_card: ['H4', 'DA']
name: baseline7, hole_card: ['C8', 'C6']
name: b10505057, hole_card: ['H4', 'DA']
name: baseline7, hole_card: ['C8', 'C6']
name: b10505057, hole_card: ['H4', 'DA']
community cards of this round: ['S3', 'DQ', 'CT', 'H6', 'SA']
name: baseline7, hole_card: ['C4', 'ST']
name: b10505057, hole_card: ['SQ', 'H2']
name: baseline7, hole_card: ['C4', 'ST']
name: b10505057, hole_card: ['SQ', 'H2']
community cards of this round: ['SA', 'D3', 'SK', 'S4', 'S2']
name: baseline7, hole_card: ['D9', 'DK']
name: b10505057, hole_card: ['DA', 'H2']
name: baseline7, hole_card: ['D9', 'DK']
name: b10505057, hole_card: ['DA', 'H2']
name: baseline7, hole_card: ['D9', 'DK']
name: b10505057, hole_card: ['DA', 'H2']
community cards of this round: ['H7', 'C8', 'CK', 'CT', 'SK']
name: baseline7, hole_card: ['CQ', 'H6']
name: b10505057, hole_card: ['SJ', 'C4']
name: baseline7, hole_card: ['CQ', 'H6']
name: b10505057, hole_card: ['SJ', 'C4']
b10505057 vs baseline7 - Game 5: {'rule': {'initial_stack': 1000, 'max_round': 20, 'small_blind_amount': 5, 'ante': 0, 'blind_structure': {}}, 'players': [{'name': 'baseline7', 'uuid': 'lrtcebcaopqghhdiqmuanf', 'stack': 1091, 'state': 'participating'}, {'name': 'b10505057', 'uuid': 'eqiunuejwraeqjshgoekpx', 'stack': 907.7693876895557, 'state': 'participating'}]}
b10505057 vs baseline7 - Match Result: 3 games won, 5 points earned
community cards of this round: ['C9', 'HT', 'D5', 'HA', 'CQ']
name: strong1, hole_card: ['D9', 'C7']
name: b10505057, hole_card: ['CT', 'D4']
name: strong1, hole_card: ['D9', 'C7']
name: b10505057, hole_card: ['CT', 'D4']
name: strong1, hole_card: ['D9', 'C7']
name: b10505057, hole_card: ['CT', 'D4']
name: strong1, hole_card: ['D9', 'C7']
name: b10505057, hole_card: ['CT', 'D4']
name: strong1, hole_card: ['D9', 'C7']
name: b10505057, hole_card: ['CT', 'D4']
community cards of this round: ['SJ', 'HJ', 'CT', 'D5', 'C3']
name: strong1, hole_card: ['S5', 'S2']
name: b10505057, hole_card: ['CQ', 'H9']
name: strong1, hole_card: ['S5', 'S2']
name: b10505057, hole_card: ['CQ', 'H9']
name: strong1, hole_card: ['S5', 'S2']
name: b10505057, hole_card: ['CQ', 'H9']
name: strong1, hole_card: ['S5', 'S2']
name: b10505057, hole_card: ['CQ', 'H9']
community cards of this round: ['H3', 'HK', 'S3', 'H2', 'D7']
name: strong1, hole_card: ['D5', 'SJ']
name: b10505057, hole_card: ['DJ', 'D8']
name: strong1, hole_card: ['D5', 'SJ']
name: b10505057, hole_card: ['DJ', 'D8']
name: strong1, hole_card: ['D5', 'SJ']
name: b10505057, hole_card: ['DJ', 'D8']
name: strong1, hole_card: ['D5', 'SJ']
name: b10505057, hole_card: ['DJ', 'D8']
name: strong1, hole_card: ['D5', 'SJ']
name: b10505057, hole_card: ['DJ', 'D8']
name: strong1, hole_card: ['D5', 'SJ']
name: b10505057, hole_card: ['DJ', 'D8']
name: strong1, hole_card: ['D5', 'SJ']
name: b10505057, hole_card: ['DJ', 'D8']
name: strong1, hole_card: ['D5', 'SJ']
name: b10505057, hole_card: ['DJ', 'D8']
name: strong1, hole_card: ['D5', 'SJ']
name: b10505057, hole_card: ['DJ', 'D8']
community cards of this round: ['DK', 'CK', 'H6', 'D7', 'C8']
name: strong1, hole_card: ['C6', 'C4']
name: b10505057, hole_card: ['C3', 'S6']
name: strong1, hole_card: ['C6', 'C4']
name: b10505057, hole_card: ['C3', 'S6']
name: strong1, hole_card: ['C6', 'C4']
name: b10505057, hole_card: ['C3', 'S6']
community cards of this round: ['HJ', 'D5', 'SJ', 'CQ', 'S4']
name: strong1, hole_card: ['CT', 'D4']
name: b10505057, hole_card: ['S7', 'S5']
name: strong1, hole_card: ['CT', 'D4']
name: b10505057, hole_card: ['S7', 'S5']
name: strong1, hole_card: ['CT', 'D4']
name: b10505057, hole_card: ['S7', 'S5']
name: strong1, hole_card: ['CT', 'D4']
name: b10505057, hole_card: ['S7', 'S5']
name: strong1, hole_card: ['CT', 'D4']
name: b10505057, hole_card: ['S7', 'S5']
community cards of this round: ['SK', 'DQ', 'CQ', 'C4', 'H6']
name: strong1, hole_card: ['SJ', 'S4']
name: b10505057, hole_card: ['H9', 'SA']
name: strong1, hole_card: ['SJ', 'S4']
name: b10505057, hole_card: ['H9', 'SA']
name: strong1, hole_card: ['SJ', 'S4']
name: b10505057, hole_card: ['H9', 'SA']
name: strong1, hole_card: ['SJ', 'S4']
name: b10505057, hole_card: ['H9', 'SA']
name: strong1, hole_card: ['SJ', 'S4']
name: b10505057, hole_card: ['H9', 'SA']
community cards of this round: ['CJ', 'H7', 'D5', 'D8', 'HK']
name: strong1, hole_card: ['D2', 'SK']
name: b10505057, hole_card: ['DJ', 'H4']
name: strong1, hole_card: ['D2', 'SK']
name: b10505057, hole_card: ['DJ', 'H4']
name: strong1, hole_card: ['D2', 'SK']
name: b10505057, hole_card: ['DJ', 'H4']
community cards of this round: ['DQ', 'SJ', 'D2', 'C8', 'C5']
name: strong1, hole_card: ['S8', 'D6']
name: b10505057, hole_card: ['S9', 'S5']
name: strong1, hole_card: ['S8', 'D6']
name: b10505057, hole_card: ['S9', 'S5']
community cards of this round: ['C5', 'SK', 'H4', 'HK', 'H5']
name: strong1, hole_card: ['C4', 'SA']
name: b10505057, hole_card: ['D8', 'C7']
name: strong1, hole_card: ['C4', 'SA']
name: b10505057, hole_card: ['D8', 'C7']
name: strong1, hole_card: ['C4', 'SA']
name: b10505057, hole_card: ['D8', 'C7']
community cards of this round: ['S8', 'C9', 'DT', 'SJ', 'D9']
name: strong1, hole_card: ['C8', 'SQ']
name: b10505057, hole_card: ['H7', 'H6']
name: strong1, hole_card: ['C8', 'SQ']
name: b10505057, hole_card: ['H7', 'H6']
community cards of this round: ['HQ', 'D8', 'CJ', 'S4', 'DK']
name: strong1, hole_card: ['D6', 'D7']
name: b10505057, hole_card: ['S9', 'C2']
name: strong1, hole_card: ['D6', 'D7']
name: b10505057, hole_card: ['S9', 'C2']
community cards of this round: ['CK', 'CA', 'S5', 'D2', 'DT']
name: strong1, hole_card: ['D4', 'C5']
name: b10505057, hole_card: ['S8', 'S3']
name: strong1, hole_card: ['D4', 'C5']
name: b10505057, hole_card: ['S8', 'S3']
community cards of this round: ['SK', 'ST', 'HT', 'SJ', 'CQ']
name: strong1, hole_card: ['C3', 'S6']
name: b10505057, hole_card: ['H6', 'DA']
name: strong1, hole_card: ['C3', 'S6']
name: b10505057, hole_card: ['H6', 'DA']
name: strong1, hole_card: ['C3', 'S6']
name: b10505057, hole_card: ['H6', 'DA']
community cards of this round: ['HK', 'SJ', 'D6', 'HT', 'D4']
name: strong1, hole_card: ['S3', 'D9']
name: b10505057, hole_card: ['H4', 'C7']
name: strong1, hole_card: ['S3', 'D9']
name: b10505057, hole_card: ['H4', 'C7']
community cards of this round: ['SA', 'D4', 'D9', 'C3', 'H3']
name: strong1, hole_card: ['D3', 'DQ']
name: b10505057, hole_card: ['CQ', 'DT']
name: strong1, hole_card: ['D3', 'DQ']
name: b10505057, hole_card: ['CQ', 'DT']
name: strong1, hole_card: ['D3', 'DQ']
name: b10505057, hole_card: ['CQ', 'DT']
community cards of this round: ['DQ', 'H5', 'C2', 'C6', 'C9']
name: strong1, hole_card: ['H2', 'D3']
name: b10505057, hole_card: ['D7', 'S3']
name: strong1, hole_card: ['H2', 'D3']
name: b10505057, hole_card: ['D7', 'S3']
community cards of this round: ['S2', 'H5', 'ST', 'S9', 'C2']
name: strong1, hole_card: ['D9', 'S6']
name: b10505057, hole_card: ['HA', 'C8']
name: strong1, hole_card: ['D9', 'S6']
name: b10505057, hole_card: ['HA', 'C8']
name: strong1, hole_card: ['D9', 'S6']
name: b10505057, hole_card: ['HA', 'C8']
community cards of this round: ['CK', 'S9', 'C2', 'C8', 'SK']
name: strong1, hole_card: ['S6', 'C5']
name: b10505057, hole_card: ['H9', 'D5']
name: strong1, hole_card: ['S6', 'C5']
name: b10505057, hole_card: ['H9', 'D5']
community cards of this round: ['D9', 'D5', 'H2', 'CT', 'H5']
name: strong1, hole_card: ['ST', 'C4']
name: b10505057, hole_card: ['C5', 'CJ']
name: strong1, hole_card: ['ST', 'C4']
name: b10505057, hole_card: ['C5', 'CJ']
name: strong1, hole_card: ['ST', 'C4']
name: b10505057, hole_card: ['C5', 'CJ']
community cards of this round: ['C8', 'S4', 'C3', 'ST', 'H2']
name: strong1, hole_card: ['C2', 'S7']
name: b10505057, hole_card: ['H5', 'H6']
name: strong1, hole_card: ['C2', 'S7']
name: b10505057, hole_card: ['H5', 'H6']
